video_id,generator,source,type,label,cluster,split,data_dir,n_frames,best_haar_band,best_haar_jsd
-Ie0_d7re3I-Scene-019,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-Ie0_d7re3I-Scene-019,293,HH1,0.0
-Ie0_d7re3I-Scene-022,real_vript,vript,real,0,,test,/data/deepfake_pipeline/processed/real_vript/-Ie0_d7re3I-Scene-022,293,HH1,0.0
-IgbgGut6s8-Scene-014,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-IgbgGut6s8-Scene-014,293,HH1,0.0
-InZUb9CISs-Scene-021,real_vript,vript,real,0,,val,/data/deepfake_pipeline/processed/real_vript/-InZUb9CISs-Scene-021,293,HH1,0.0
-InZUb9CISs-Scene-028,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-InZUb9CISs-Scene-028,293,HH1,0.0
-InZUb9CISs-Scene-039,real_vript,vript,real,0,,val,/data/deepfake_pipeline/processed/real_vript/-InZUb9CISs-Scene-039,293,HH1,0.0
-Iq8pl1Bq3Q-Scene-001,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-Iq8pl1Bq3Q-Scene-001,293,HH1,0.0
-IxPV-aiDZk-Scene-005,real_vript,vript,real,0,,val,/data/deepfake_pipeline/processed/real_vript/-IxPV-aiDZk-Scene-005,293,HH1,0.0
-IzD4fdAckQ-Scene-007,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-IzD4fdAckQ-Scene-007,293,HH1,0.0
-IzD4fdAckQ-Scene-009,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-IzD4fdAckQ-Scene-009,293,HH1,0.0
-IzD4fdAckQ-Scene-030,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-IzD4fdAckQ-Scene-030,293,HH1,0.0
-J0ql1yrNO8-Scene-002,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-J0ql1yrNO8-Scene-002,293,HH1,0.0
-J0ql1yrNO8-Scene-003,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-J0ql1yrNO8-Scene-003,293,HH1,0.0
-J0ql1yrNO8-Scene-004,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-J0ql1yrNO8-Scene-004,293,HH1,0.0
-J0ql1yrNO8-Scene-007,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-J0ql1yrNO8-Scene-007,293,HH1,0.0
-J0ql1yrNO8-Scene-012,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-J0ql1yrNO8-Scene-012,293,HH1,0.0
-J0ql1yrNO8-Scene-016,real_vript,vript,real,0,,val,/data/deepfake_pipeline/processed/real_vript/-J0ql1yrNO8-Scene-016,293,HH1,0.0
-J0ql1yrNO8-Scene-018,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-J0ql1yrNO8-Scene-018,293,HH1,0.0
-J0ql1yrNO8-Scene-021,real_vript,vript,real,0,,val,/data/deepfake_pipeline/processed/real_vript/-J0ql1yrNO8-Scene-021,293,HH1,0.0
-J0ql1yrNO8-Scene-022,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-J0ql1yrNO8-Scene-022,293,HH1,0.0
-J0ql1yrNO8-Scene-023,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-J0ql1yrNO8-Scene-023,293,HH1,0.0
-J1iJDu0ZfU-Scene-002,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-J1iJDu0ZfU-Scene-002,293,HH1,0.0
-J1iJDu0ZfU-Scene-004,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-J1iJDu0ZfU-Scene-004,293,HH1,0.0
-J1iJDu0ZfU-Scene-005,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-J1iJDu0ZfU-Scene-005,293,HH1,0.0
-J1iJDu0ZfU-Scene-006,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-J1iJDu0ZfU-Scene-006,293,HH1,0.0
-J1iJDu0ZfU-Scene-010,real_vript,vript,real,0,,val,/data/deepfake_pipeline/processed/real_vript/-J1iJDu0ZfU-Scene-010,293,HH1,0.0
-J1iJDu0ZfU-Scene-011,real_vript,vript,real,0,,val,/data/deepfake_pipeline/processed/real_vript/-J1iJDu0ZfU-Scene-011,293,HH1,0.0
-J1iJDu0ZfU-Scene-014,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-J1iJDu0ZfU-Scene-014,293,HH1,0.0
-J1v0bdji6c-Scene-005,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-J1v0bdji6c-Scene-005,293,HH1,0.0
-J1v0bdji6c-Scene-006,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-J1v0bdji6c-Scene-006,293,HH1,0.0
-J1v0bdji6c-Scene-015,real_vript,vript,real,0,,test,/data/deepfake_pipeline/processed/real_vript/-J1v0bdji6c-Scene-015,293,HH1,0.0
-J74zMyUAno-Scene-004,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-J74zMyUAno-Scene-004,293,HH1,0.0
-J74zMyUAno-Scene-022,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-J74zMyUAno-Scene-022,293,HH1,0.0
-J74zMyUAno-Scene-031,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-J74zMyUAno-Scene-031,293,HH1,0.0
-JCSieyq3bc-Scene-001,real_vript,vript,real,0,,val,/data/deepfake_pipeline/processed/real_vript/-JCSieyq3bc-Scene-001,293,HH1,0.0
-JCSieyq3bc-Scene-002,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-JCSieyq3bc-Scene-002,293,HH1,0.0
-JCSieyq3bc-Scene-004,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-JCSieyq3bc-Scene-004,293,HH1,0.0
-JCSieyq3bc-Scene-007,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-JCSieyq3bc-Scene-007,293,HH1,0.0
-JCSieyq3bc-Scene-013,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-JCSieyq3bc-Scene-013,293,HH1,0.0
-JCSieyq3bc-Scene-014,real_vript,vript,real,0,,val,/data/deepfake_pipeline/processed/real_vript/-JCSieyq3bc-Scene-014,293,HH1,0.0
-JCSieyq3bc-Scene-019,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-JCSieyq3bc-Scene-019,293,HH1,0.0
-JCSieyq3bc-Scene-023,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-JCSieyq3bc-Scene-023,293,HH1,0.0
-JCSieyq3bc-Scene-033,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-JCSieyq3bc-Scene-033,293,HH1,0.0
-JCSieyq3bc-Scene-034,real_vript,vript,real,0,,test,/data/deepfake_pipeline/processed/real_vript/-JCSieyq3bc-Scene-034,293,HH1,0.0
-JCSieyq3bc-Scene-039,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-JCSieyq3bc-Scene-039,293,HH1,0.0
-JD9-dkg3N0-Scene-006,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-JD9-dkg3N0-Scene-006,293,HH1,0.0
-JD9-dkg3N0-Scene-009,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-JD9-dkg3N0-Scene-009,293,HH1,0.0
-JD9-dkg3N0-Scene-010,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-JD9-dkg3N0-Scene-010,293,HH1,0.0
-JD9-dkg3N0-Scene-013,real_vript,vript,real,0,,test,/data/deepfake_pipeline/processed/real_vript/-JD9-dkg3N0-Scene-013,293,HH1,0.0
-JD9-dkg3N0-Scene-015,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-JD9-dkg3N0-Scene-015,293,HH1,0.0
-JD9-dkg3N0-Scene-019,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-JD9-dkg3N0-Scene-019,293,HH1,0.0
-JHuIkSoE8k-Scene-002,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-JHuIkSoE8k-Scene-002,293,HH1,0.0
-JHuIkSoE8k-Scene-004,real_vript,vript,real,0,,val,/data/deepfake_pipeline/processed/real_vript/-JHuIkSoE8k-Scene-004,293,HH1,0.0
-JHuIkSoE8k-Scene-005,real_vript,vript,real,0,,test,/data/deepfake_pipeline/processed/real_vript/-JHuIkSoE8k-Scene-005,293,HH1,0.0
-JHuIkSoE8k-Scene-010,real_vript,vript,real,0,,val,/data/deepfake_pipeline/processed/real_vript/-JHuIkSoE8k-Scene-010,293,HH1,0.0
-JHuIkSoE8k-Scene-013,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-JHuIkSoE8k-Scene-013,293,HH1,0.0
-JHuIkSoE8k-Scene-016,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-JHuIkSoE8k-Scene-016,293,HH1,0.0
-JHuIkSoE8k-Scene-018,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-JHuIkSoE8k-Scene-018,293,HH1,0.0
-JQhLvLo6Gc-Scene-007,real_vript,vript,real,0,,val,/data/deepfake_pipeline/processed/real_vript/-JQhLvLo6Gc-Scene-007,293,HH1,0.0
-JQhLvLo6Gc-Scene-030,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-JQhLvLo6Gc-Scene-030,293,HH1,0.0
-JQhLvLo6Gc-Scene-069,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-JQhLvLo6Gc-Scene-069,293,HH1,0.0
-JQhLvLo6Gc-Scene-082,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-JQhLvLo6Gc-Scene-082,293,HH1,0.0
-JQhLvLo6Gc-Scene-083,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-JQhLvLo6Gc-Scene-083,293,HH1,0.0
-JQhLvLo6Gc-Scene-090,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-JQhLvLo6Gc-Scene-090,293,HH1,0.0
-JQhLvLo6Gc-Scene-096,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-JQhLvLo6Gc-Scene-096,293,HH1,0.0
-JQhLvLo6Gc-Scene-101,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-JQhLvLo6Gc-Scene-101,293,HH1,0.0
-JQhLvLo6Gc-Scene-102,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-JQhLvLo6Gc-Scene-102,293,HH1,0.0
-JYL0hw19dA-Scene-006,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-JYL0hw19dA-Scene-006,293,HH1,0.0
-JYL0hw19dA-Scene-008,real_vript,vript,real,0,,test,/data/deepfake_pipeline/processed/real_vript/-JYL0hw19dA-Scene-008,293,HH1,0.0
-JYL0hw19dA-Scene-009,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-JYL0hw19dA-Scene-009,293,HH1,0.0
-JYL0hw19dA-Scene-010,real_vript,vript,real,0,,val,/data/deepfake_pipeline/processed/real_vript/-JYL0hw19dA-Scene-010,293,HH1,0.0
-JYL0hw19dA-Scene-012,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-JYL0hw19dA-Scene-012,293,HH1,0.0
-JYL0hw19dA-Scene-013,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-JYL0hw19dA-Scene-013,293,HH1,0.0
-JYL0hw19dA-Scene-014,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-JYL0hw19dA-Scene-014,293,HH1,0.0
-JYL0hw19dA-Scene-015,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-JYL0hw19dA-Scene-015,293,HH1,0.0
-JYL0hw19dA-Scene-016,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-JYL0hw19dA-Scene-016,293,HH1,0.0
-JYL0hw19dA-Scene-019,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-JYL0hw19dA-Scene-019,293,HH1,0.0
-JYL0hw19dA-Scene-021,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-JYL0hw19dA-Scene-021,293,HH1,0.0
-JYL0hw19dA-Scene-024,real_vript,vript,real,0,,val,/data/deepfake_pipeline/processed/real_vript/-JYL0hw19dA-Scene-024,293,HH1,0.0
-JYL0hw19dA-Scene-025,real_vript,vript,real,0,,val,/data/deepfake_pipeline/processed/real_vript/-JYL0hw19dA-Scene-025,293,HH1,0.0
-JYL0hw19dA-Scene-026,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-JYL0hw19dA-Scene-026,293,HH1,0.0
-JYL0hw19dA-Scene-029,real_vript,vript,real,0,,val,/data/deepfake_pipeline/processed/real_vript/-JYL0hw19dA-Scene-029,293,HH1,0.0
-JYL0hw19dA-Scene-030,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-JYL0hw19dA-Scene-030,293,HH1,0.0
-JYL0hw19dA-Scene-031,real_vript,vript,real,0,,val,/data/deepfake_pipeline/processed/real_vript/-JYL0hw19dA-Scene-031,293,HH1,0.0
-JYL0hw19dA-Scene-032,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-JYL0hw19dA-Scene-032,293,HH1,0.0
-JYL0hw19dA-Scene-035,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-JYL0hw19dA-Scene-035,293,HH1,0.0
-JYL0hw19dA-Scene-042,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-JYL0hw19dA-Scene-042,293,HH1,0.0
-JYL0hw19dA-Scene-043,real_vript,vript,real,0,,test,/data/deepfake_pipeline/processed/real_vript/-JYL0hw19dA-Scene-043,293,HH1,0.0
-JYL0hw19dA-Scene-046,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-JYL0hw19dA-Scene-046,293,HH1,0.0
-JYuGS4buzs-Scene-001,real_vript,vript,real,0,,test,/data/deepfake_pipeline/processed/real_vript/-JYuGS4buzs-Scene-001,293,HH1,0.0
-JYuGS4buzs-Scene-002,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-JYuGS4buzs-Scene-002,293,HH1,0.0
-JYuGS4buzs-Scene-003,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-JYuGS4buzs-Scene-003,293,HH1,0.0
-JYuGS4buzs-Scene-010,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-JYuGS4buzs-Scene-010,293,HH1,0.0
-JYuGS4buzs-Scene-011,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-JYuGS4buzs-Scene-011,293,HH1,0.0
-JYuGS4buzs-Scene-018,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-JYuGS4buzs-Scene-018,293,HH1,0.0
-JYuGS4buzs-Scene-021,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-JYuGS4buzs-Scene-021,293,HH1,0.0
-JYuGS4buzs-Scene-022,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-JYuGS4buzs-Scene-022,293,HH1,0.0
-JYuGS4buzs-Scene-026,real_vript,vript,real,0,,test,/data/deepfake_pipeline/processed/real_vript/-JYuGS4buzs-Scene-026,293,HH1,0.0
-JYuGS4buzs-Scene-028,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-JYuGS4buzs-Scene-028,293,HH1,0.0
-JYuGS4buzs-Scene-029,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-JYuGS4buzs-Scene-029,293,HH1,0.0
-JYuGS4buzs-Scene-047,real_vript,vript,real,0,,val,/data/deepfake_pipeline/processed/real_vript/-JYuGS4buzs-Scene-047,293,HH1,0.0
-JYuGS4buzs-Scene-048,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-JYuGS4buzs-Scene-048,293,HH1,0.0
-J_y--NmhP8-Scene-003,real_vript,vript,real,0,,val,/data/deepfake_pipeline/processed/real_vript/-J_y--NmhP8-Scene-003,293,HH1,0.0
-JdGyerz9gw-Scene-005,real_vript,vript,real,0,,val,/data/deepfake_pipeline/processed/real_vript/-JdGyerz9gw-Scene-005,293,HH1,0.0
-JdGyerz9gw-Scene-014,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-JdGyerz9gw-Scene-014,293,HH1,0.0
-JdGyerz9gw-Scene-022,real_vript,vript,real,0,,val,/data/deepfake_pipeline/processed/real_vript/-JdGyerz9gw-Scene-022,293,HH1,0.0
-JdGyerz9gw-Scene-024,real_vript,vript,real,0,,val,/data/deepfake_pipeline/processed/real_vript/-JdGyerz9gw-Scene-024,293,HH1,0.0
-JdGyerz9gw-Scene-037,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-JdGyerz9gw-Scene-037,293,HH1,0.0
-JdGyerz9gw-Scene-040,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-JdGyerz9gw-Scene-040,293,HH1,0.0
-JdYy5kxFY4-Scene-011,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-JdYy5kxFY4-Scene-011,293,HH1,0.0
-JdYy5kxFY4-Scene-014,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-JdYy5kxFY4-Scene-014,293,HH1,0.0
-Je5_YZjQbI-Scene-004,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-Je5_YZjQbI-Scene-004,293,HH1,0.0
-Je5_YZjQbI-Scene-005,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-Je5_YZjQbI-Scene-005,293,HH1,0.0
-Je5_YZjQbI-Scene-006,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-Je5_YZjQbI-Scene-006,293,HH1,0.0
-Je5_YZjQbI-Scene-012,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-Je5_YZjQbI-Scene-012,293,HH1,0.0
-Je5_YZjQbI-Scene-024,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-Je5_YZjQbI-Scene-024,293,HH1,0.0
-Je5_YZjQbI-Scene-025,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-Je5_YZjQbI-Scene-025,293,HH1,0.0
-Je5_YZjQbI-Scene-029,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-Je5_YZjQbI-Scene-029,293,HH1,0.0
-Je5_YZjQbI-Scene-030,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-Je5_YZjQbI-Scene-030,293,HH1,0.0
-Je5_YZjQbI-Scene-031,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-Je5_YZjQbI-Scene-031,293,HH1,0.0
-Je5_YZjQbI-Scene-032,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-Je5_YZjQbI-Scene-032,293,HH1,0.0
-Jp9YuHvtTU-Scene-004,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-Jp9YuHvtTU-Scene-004,293,HH1,0.0
-Jp9YuHvtTU-Scene-006,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-Jp9YuHvtTU-Scene-006,293,HH1,0.0
-Jp9YuHvtTU-Scene-007,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-Jp9YuHvtTU-Scene-007,293,HH1,0.0
-Jp9YuHvtTU-Scene-008,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-Jp9YuHvtTU-Scene-008,293,HH1,0.0
-JpO7VfMO8U-Scene-002,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-JpO7VfMO8U-Scene-002,293,HH1,0.0
-JpO7VfMO8U-Scene-005,real_vript,vript,real,0,,test,/data/deepfake_pipeline/processed/real_vript/-JpO7VfMO8U-Scene-005,293,HH1,0.0
-JpO7VfMO8U-Scene-006,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-JpO7VfMO8U-Scene-006,293,HH1,0.0
-JpO7VfMO8U-Scene-015,real_vript,vript,real,0,,test,/data/deepfake_pipeline/processed/real_vript/-JpO7VfMO8U-Scene-015,293,HH1,0.0
-JpO7VfMO8U-Scene-019,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-JpO7VfMO8U-Scene-019,293,HH1,0.0
-JpO7VfMO8U-Scene-029,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-JpO7VfMO8U-Scene-029,293,HH1,0.0
-JpO7VfMO8U-Scene-032,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-JpO7VfMO8U-Scene-032,293,HH1,0.0
-JpO7VfMO8U-Scene-037,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-JpO7VfMO8U-Scene-037,293,HH1,0.0
-JpO7VfMO8U-Scene-040,real_vript,vript,real,0,,val,/data/deepfake_pipeline/processed/real_vript/-JpO7VfMO8U-Scene-040,293,HH1,0.0
-JpO7VfMO8U-Scene-052,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-JpO7VfMO8U-Scene-052,293,HH1,0.0
-JpO7VfMO8U-Scene-058,real_vript,vript,real,0,,test,/data/deepfake_pipeline/processed/real_vript/-JpO7VfMO8U-Scene-058,293,HH1,0.0
-JpO7VfMO8U-Scene-064,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-JpO7VfMO8U-Scene-064,293,HH1,0.0
-JpO7VfMO8U-Scene-072,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-JpO7VfMO8U-Scene-072,512,HH1,0.0
-JrF_CvITd8-Scene-006,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-JrF_CvITd8-Scene-006,293,HH1,0.0
-JrF_CvITd8-Scene-043,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-JrF_CvITd8-Scene-043,293,HH1,0.0
-JtWR7Cmy84-Scene-002,real_vript,vript,real,0,,test,/data/deepfake_pipeline/processed/real_vript/-JtWR7Cmy84-Scene-002,293,HH1,0.0
-JuE-FDLxXE-Scene-032,real_vript,vript,real,0,,test,/data/deepfake_pipeline/processed/real_vript/-JuE-FDLxXE-Scene-032,293,HH1,0.0
-Jw-v1jFuH8-Scene-007,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-Jw-v1jFuH8-Scene-007,293,HH1,0.0
-Jw-v1jFuH8-Scene-010,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-Jw-v1jFuH8-Scene-010,293,HH1,0.0
-Jw-v1jFuH8-Scene-012,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-Jw-v1jFuH8-Scene-012,293,HH1,0.0
-Jw-v1jFuH8-Scene-038,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-Jw-v1jFuH8-Scene-038,293,HH1,0.0
-Jw-v1jFuH8-Scene-042,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-Jw-v1jFuH8-Scene-042,293,HH1,0.0
-Jw-v1jFuH8-Scene-048,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-Jw-v1jFuH8-Scene-048,293,HH1,0.0
-Jw-v1jFuH8-Scene-053,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-Jw-v1jFuH8-Scene-053,293,HH1,0.0
-Jw-v1jFuH8-Scene-056,real_vript,vript,real,0,,test,/data/deepfake_pipeline/processed/real_vript/-Jw-v1jFuH8-Scene-056,293,HH1,0.0
-Jw-v1jFuH8-Scene-074,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-Jw-v1jFuH8-Scene-074,293,HH1,0.0
-Jw-v1jFuH8-Scene-075,real_vript,vript,real,0,,val,/data/deepfake_pipeline/processed/real_vript/-Jw-v1jFuH8-Scene-075,293,HH1,0.0
-Jw-v1jFuH8-Scene-078,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-Jw-v1jFuH8-Scene-078,293,HH1,0.0
-Jw-v1jFuH8-Scene-082,real_vript,vript,real,0,,test,/data/deepfake_pipeline/processed/real_vript/-Jw-v1jFuH8-Scene-082,293,HH1,0.0
-Jw-v1jFuH8-Scene-087,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-Jw-v1jFuH8-Scene-087,293,HH1,0.0
-Jw-v1jFuH8-Scene-088,real_vript,vript,real,0,,test,/data/deepfake_pipeline/processed/real_vript/-Jw-v1jFuH8-Scene-088,293,HH1,0.0
-Jw-v1jFuH8-Scene-098,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-Jw-v1jFuH8-Scene-098,293,HH1,0.0
-Jw-v1jFuH8-Scene-104,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-Jw-v1jFuH8-Scene-104,293,HH1,0.0
-Jw-v1jFuH8-Scene-107,real_vript,vript,real,0,,val,/data/deepfake_pipeline/processed/real_vript/-Jw-v1jFuH8-Scene-107,293,HH1,0.0
-Jw-v1jFuH8-Scene-109,real_vript,vript,real,0,,test,/data/deepfake_pipeline/processed/real_vript/-Jw-v1jFuH8-Scene-109,293,HH1,0.0
-Jw-v1jFuH8-Scene-111,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-Jw-v1jFuH8-Scene-111,293,HH1,0.0
-Jw-v1jFuH8-Scene-114,real_vript,vript,real,0,,val,/data/deepfake_pipeline/processed/real_vript/-Jw-v1jFuH8-Scene-114,293,HH1,0.0
-Jw-v1jFuH8-Scene-121,real_vript,vript,real,0,,test,/data/deepfake_pipeline/processed/real_vript/-Jw-v1jFuH8-Scene-121,293,HH1,0.0
-Jw-v1jFuH8-Scene-126,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-Jw-v1jFuH8-Scene-126,293,HH1,0.0
-Jw-v1jFuH8-Scene-127,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-Jw-v1jFuH8-Scene-127,293,HH1,0.0
-Jw-v1jFuH8-Scene-128,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-Jw-v1jFuH8-Scene-128,293,HH1,0.0
-Jw-v1jFuH8-Scene-131,real_vript,vript,real,0,,test,/data/deepfake_pipeline/processed/real_vript/-Jw-v1jFuH8-Scene-131,293,HH1,0.0
-JxUVa76rGY-Scene-005,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-JxUVa76rGY-Scene-005,293,HH1,0.0
-JxUVa76rGY-Scene-007,real_vript,vript,real,0,,test,/data/deepfake_pipeline/processed/real_vript/-JxUVa76rGY-Scene-007,293,HH1,0.0
-JxUVa76rGY-Scene-010,real_vript,vript,real,0,,train,/data/deepfake_pipeline/processed/real_vript/-JxUVa76rGY-Scene-010,293,HH1,0.0
